COD;NOME_LOCAL;COD_LOCAL;NIVEL
140140;MOD CONS ASSESS FIN;0;S
140155;MODULO PJ;0;S
140170;MODULO SERVICOS;0;S
140175;MODULO SERVICOS;0;S
140185;MODULO PJ;0;S
140190;MODULO PF;0;S
140195;MODULO SERVICOS;0;S
140355;MODULO PF;0;S
140360;MODULO PF;0;S
140365;MODULO SERVICOS;0;S
140370;MODULO SERVICOS;0;S
140375;MODULO PF;0;S
140380;MODULO PF;0;S
140385;MODULO SERVICOS;0;S
140390;MODULO SERVICOS;0;S
140395;MODULO CONVENIENCIA;0;S
140400;MODULO PJ;0;S
140405;MODULO PF;0;S
140410;MODULO PF;0;S
140415;MODULO SERVICOS;0;S
140420;MODULO SERVICOS;0;S
140425;MODULO CONVENIENCIA;0;S
140430;MODULO PJ;0;S
140435;MODULO PJ;0;S
140440;MODULO PF;0;S
140445;MODULO PJ;0;S
140450;MODULO PF;0;S
140455;MODULO SERVICOS;0;S
140460;MODULO CONVENIENCIA;0;S
140465;MODULO SERVICOS;0;S
140575;MODULO PJ;0;S
140580;MODULO PF;0;S
140585;MODULO PF;0;S
140590;MODULO SERVICOS;0;S
140595;MODULO SERVICOS;0;S
140600;MODULO CONVENIENCIA;0;S
140605;MODULO PJ;0;S
140610;MODULO PJ;0;S
140615;MODULO PF;0;S
140620;MODULO PF;0;S
140625;MODULO SERVICOS;0;S
140630;MODULO PF;0;S
140635;MODULO SERVICOS;0;S
140685;MODULO PJ;0;S
140690;MODULO PF;0;S
140695;MODULO SERVICOS;0;S
140700;MODULO SERVICOS;0;S
140705;MODULO PJ;0;S
140710;MODULO PF;0;S
140715;MODULO SERVICOS;0;S
140735;MODULO PF;0;S
140740;MODULO SERVICOS;0;S
140745;MODULO PF;0;S
140750;MODULO SERVICOS;0;S
140760;MODULO PJ;0;S
140765;MODULO PF;0;S
140770;MODULO PF;0;S
140775;MODULO PF;0;S
140780;MODULO PJ;0;S
140785;MODULO SERVICOS;0;S
140790;MODULO ATENDIMENTO;0;S
140795;MODULO ATENDIMENTO;0;S
140800;MODULO CONVENIENCIA;0;S
140805;MODULO PJ;0;S
140810;MODULO PF;0;S
140815;MODULO PF;0;S
140820;MODULO SERVICOS;0;S
140825;MODULO SERVICOS;0;S
140835;MODULO PJ;0;S
140840;MODULO PF;0;S
140845;MODULO PF;0;S
140850;MODULO PF;0;S
140855;MODULO PF;0;S
140860;MODULO ATENDIMENTO;0;S
140865;MODULO ATENDIMENTO;0;S
140870;MODULO CONVENIENCIA;0;S
140890;MODULO PF;0;S
140895;MODULO PF;0;S
140900;MODULO SERVICOS;0;S
140905;MODULO SERVICOS;0;S
140915;MODULO PJ;0;S
140920;MODULO PF;0;S
140925;MODULO PF;0;S
140930;MODULO PF;0;S
140935;MODULO PF;0;S
140940;MODULO SERVICOS;0;S
140945;MODULO SERVICOS;0;S
140950;MODULO CONVENIENCIA;0;S
140955;MODULO SERVICOS;0;S
140960;MODULO PF;0;S
140965;MODULO PF;0;S
140970;MODULO SERVICOS;0;S
140995;MODULO SERVICOS;0;S
141025;MODULO PJ;0;S
141030;MODULO PF;0;S
141035;MODULO PF;0;S
141040;MODULO PF;0;S
141045;MODULO PF;0;S
141050;MODULO SERVICOS;0;S
141055;MODULO SERVICOS;0;S
141060;MODULO CONVENIENCIA;0;S
141105;MODULO PJ;0;S
141110;MODULO PF;0;S
141115;MODULO SERVICOS;0;S
141120;MODULO PJ;0;S
141125;MODULO PJ;0;S
141130;MODULO PF;0;S
141135;MODULO SERVICOS;0;S
141140;MODULO ATENDIMENTO;0;S
141145;MODULO SERVICOS;0;S
141150;MODULO SERVICOS;0;S
141160;MODULO PJ;0;S
141165;MODULO PF;0;S
141170;MODULO PF;0;S
141175;MODULO SERVICOS;0;S
141180;MODULO SERVICOS;0;S
141185;MODULO ATENDIMENTO;0;S
141190;SEGMENTO NEGOCIAL;0;S
141195;MOD CONS ASSESS FIN;0;S
141200;MOD CONS ASSESS FIN;0;S
141205;MOD CONS ASSESS FIN;0;S
141225;MOD COMPL NEGOCIAL;0;S
141230;MODULO PJ;0;S
141235;MODULO PF;0;S
141240;MODULO ATENDIMENTO;0;S
141255;MODULO PJ;0;S
141260;MODULO PJ;0;S
141280;MODULO SERVICOS;0;S
141295;MODULO PJ;0;S
141300;MODULO PJ;0;S
141305;MODULO PJ;0;S
141310;MODULO PF;0;S
141315;MODULO PF;0;S
141320;MODULO PJ;0;S
141325;MODULO SERVICOS;0;S
141335;MODULO PJ;0;S
141340;MODULO PJ;0;S
141345;MODULO PF;0;S
141350;MODULO PF;0;S
141355;MODULO SERVICOS;0;S
141360;MODULO SERVICOS;0;S
141365;MODULO CONVENIENCIA;0;S
141375;MODULO PJ;0;S
141380;MODULO PJ;0;S
141385;MODULO PF;0;S
141390;MODULO PF;0;S
141395;MODULO ATENDIMENTO;0;S
141400;MODULO ATENDIMENTO;0;S
141405;MODULO SERVICOS;0;S
141410;MODULO CONVENIENCIA;0;S
141415;MODULO PJ;0;S
141420;MODULO PJ;0;S
141430;MODULO ATENDIMENTO;0;S
141435;MODULO SERVICOS;0;S
141515;MODULO PF;0;S
141520;MODULO PF;0;S
141525;MODULO PF;0;S
141530;MODULO ATENDIMENTO;0;S
141535;MODULO ATENDIMENTO;0;S
141540;MODULO CONVENIENCIA;0;S
141545;MODULO PJ;0;S
141550;MODULO PF;0;S
141555;MODULO SERVICOS;0;S
141560;MODULO SERVICOS;0;S
141565;MODULO PJ;0;S
141570;MODULO PJ;0;S
141575;MODULO PF;0;S
141580;MODULO SERVICOS;0;S
141585;MODULO SERVICOS;0;S
141590;MODULO CONVENIENCIA;0;S
141595;MODULO PJ;0;S
141600;MODULO PF;0;S
141605;MODULO SERVICOS;0;S
141610;MODULO SERVICOS;0;S
141615;MODULO CONVENIENCIA;0;S
141635;MODULO ATENDIMENTO;0;S
141655;MODULO PJ;0;S
141660;MODULO PJ;0;S
141665;MODULO PJ;0;S
141670;MODULO PF;0;S
141675;MODULO PF;0;S
141680;MODULO PF;0;S
141685;MODULO PF;0;S
141690;MODULO PF;0;S
141695;MODULO PF;0;S
141700;MODULO SERVICOS;0;S
141705;MODULO ATENDIMENTO;0;S
141710;MODULO ATENDIMENTO;0;S
141715;MODULO CONVENIENCIA;0;S
141725;MODULO PJ;0;S
141730;MODULO PJ;0;S
141735;MODULO PJ;0;S
141740;MODULO PF;0;S
141745;MODULO PF;0;S
141750;MODULO PF;0;S
141755;MODULO PF;0;S
141760;MODULO PF;0;S
141765;MODULO PJ;0;S
141770;MODULO SERVICOS;0;S
141775;MODULO SERVICOS;0;S
141780;MODULO SERVICOS;0;S
141785;MODULO SERVICOS;0;S
141790;MODULO CONVENIENCIA;0;S
141795;MODULO PJ;0;S
141800;MODULO PF;0;S
141805;MODULO PF;0;S
141810;MODULO PF;0;S
141815;MODULO ATENDIMENTO;0;S
141825;MODULO PJ;0;S
141830;MODULO PJ;0;S
141835;MODULO PF;0;S
141840;MODULO PF;0;S
141845;MODULO SERVICOS;0;S
141850;MODULO ATENDIMENTO;0;S
141855;MODULO CONVENIENCIA;0;S
141860;MODULO PJ;0;S
141865;MODULO PF;0;S
141870;MODULO PF;0;S
141875;MODULO SERVICOS;0;S
141880;MODULO SERVICOS;0;S
141885;MODULO CONVENIENCIA;0;S
141890;MODULO SERVICOS;0;S
141895;MODULO SERVICOS;0;S
141900;MODULO PJ;0;S
141905;MODULO PJ;0;S
141910;MODULO PF;0;S
141915;MODULO ATENDIMENTO;0;S
141920;MODULO PJ;0;S
141925;MODULO CONVENIENCIA;0;S
141935;MODULO ATENDIMENTO;0;S
141940;MODULO PJ;0;S
141945;MODULO PJ;0;S
141965;MODULO PF;0;S
141970;MODULO ATENDIMENTO;0;S
141975;MODULO ATENDIMENTO;0;S
141980;MODULO PJ;0;S
141985;MODULO ATENDIMENTO;0;S
141990;MODULO SERVICOS;0;S
141995;MODULO PJ;0;S
142000;MODULO ATENDIMENTO;0;S
142005;MODULO SERVICOS;0;S
142010;SEGMENTO NEGOCIAL;0;S
142015;SEGMENTO NEGOCIAL;0;S
142020;SEGMENTO ADMINISTRAT;0;S
142025;MOD CONS ASSESS FIN;0;S
142030;MOD CONS ASSESS FIN;0;S
142035;MOD CONS ASSESS FIN;0;S
142040;MOD CONS ASSESS FIN;0;S
142045;MOD CONS ASSESS FIN;0;S
142050;MOD CONS ASSESS FIN;0;S
142055;MOD CONS ASSESS FIN;0;S
142060;MOD CONS ASSESS FIN;0;S
142080;MODULO PJ;0;S
142085;MODULO PJ;0;S
142095;MODULO PF;0;S
142100;MODULO ATENDIMENTO;0;S
142105;MODULO PF;0;S
142140;MODULO PJ;0;S
142145;MODULO PJ;0;S
142150;MODULO PJ;0;S
142155;MODULO PJ;0;S
142160;MODULO PJ;0;S
142165;MODULO ATENDIMENTO;0;S
142170;MODULO SERVICOS;0;S
142180;MODULO PJ;0;S
142185;MODULO SERVICOS;0;S
142190;MODULO SERVICOS;0;S
142200;MODULO PJ;0;S
142205;MODULO PJ;0;S
142210;MODULO PJ;0;S
142225;MODULO PJ;0;S
142230;MODULO PJ;0;S
142240;MODULO ATENDIMENTO;0;S
142245;MODULO PF;0;S
142250;MODULO SERVICOS;0;S
142260;MODULO PJ;0;S
142265;MODULO PJ;0;S
142270;MODULO PF;0;S
142275;MODULO PF;0;S
142280;MODULO PF;0;S
142285;MODULO PF;0;S
142290;MODULO PF;0;S
142295;MODULO PJ;0;S
142300;MODULO SERVICOS;0;S
142305;MODULO SERVICOS;0;S
142310;MODULO SERVICOS;0;S
142315;MODULO CONVENIENCIA;0;S
142320;MODULO PJ;0;S
142325;MODULO PJ;0;S
142330;MODULO PF;0;S
142335;MODULO SERVICOS;0;S
142340;MODULO SERVICOS;0;S
142345;MODULO CONVENIENCIA;0;S
142380;MODULO PF;0;S
142385;MODULO SERVICOS;0;S
142390;MODULO PJ;0;S
142395;MODULO PF;0;S
142400;MODULO SERVICOS;0;S
142405;MODULO PJ;0;S
142410;MODULO PF;0;S
142415;MODULO SERVICOS;0;S
142425;MODULO PJ;0;S
142430;MODULO PJ;0;S
142435;MODULO PF;0;S
142440;MODULO PF;0;S
142445;MODULO SERVICOS;0;S
142450;MODULO SERVICOS;0;S
142455;MODULO CONVENIENCIA;0;S
142465;MODULO PJ;0;S
142470;MODULO PF;0;S
142475;MODULO PF;0;S
142480;MODULO PF;0;S
142485;MODULO SERVICOS;0;S
142490;MODULO SERVICOS;0;S
142495;MODULO CONVENIENCIA;0;S
142500;MODULO PJ;0;S
142505;MODULO PJ;0;S
142510;MODULO PF;0;S
142515;MODULO SERVICOS;0;S
142520;MODULO ATENDIMENTO;0;S
142525;MODULO CONVENIENCIA;0;S
142530;MODULO PJ;0;S
142535;MODULO PF;0;S
142540;MODULO ATENDIMENTO;0;S
142545;SEGMENTO NEGOCIAL;0;S
142550;SEGMENTO NEGOCIAL;0;S
142565;MOD CONS ASSESS FIN;0;S
142570;MOD CONS ASSESS FIN;0;S
142575;MOD CONS ASSESS FIN;0;S
142580;MOD CONS ASSESS FIN;0;S
142585;MOD CONS ASSESS FIN;0;S
142590;MOD CONS ASSESS FIN;0;S
142595;MOD CONS ASSESS FIN;0;S
142600;MOD CONS ASSESS FIN;0;S
142605;MOD CONS ASSESS FIN;0;S
142610;MOD COMPL NEGOCIAL;0;S
142625;MODULO SERVICOS;0;S
142650;MODULO PJ;0;S
142655;MODULO PJ;0;S
142660;MODULO PF;0;S
142665;MODULO SERVICOS;0;S
142670;MODULO SERVICOS;0;S
142675;MODULO CONVENIENCIA;0;S
142680;MODULO PJ;0;S
142685;MODULO PF;0;S
142690;MODULO ATENDIMENTO;0;S
142695;MODULO SERVICOS;0;S
142705;MODULO PJ;0;S
142710;MODULO PJ;0;S
142740;MODULO PJ;0;S
142745;MODULO ATENDIMENTO;0;S
142750;MODULO SERVICOS;0;S
142765;MODULO PJ;0;S
142770;MODULO PJ;0;S
142775;MODULO PJ;0;S
142785;MODULO PJ;0;S
142790;MODULO SERVICOS;0;S
142795;MODULO SERVICOS;0;S
142800;MODULO PF;0;S
142805;MODULO PF;0;S
142810;MODULO PF;0;S
142815;MODULO SERVICOS;0;S
142820;MODULO SERVICOS;0;S
142830;MODULO PJ;0;S
142835;MODULO PF;0;S
142840;MODULO PF;0;S
142845;MODULO PF;0;S
142850;MODULO PF;0;S
142855;MODULO PF;0;S
142860;MODULO PF;0;S
142865;MODULO PJ;0;S
142870;MODULO SERVICOS;0;S
142875;MODULO SERVICOS;0;S
142880;MODULO SERVICOS;0;S
142885;MODULO SERVICOS;0;S
142890;MODULO CONVENIENCIA;0;S
142900;MODULO PJ;0;S
142905;MODULO PF;0;S
142910;MODULO PF;0;S
142915;MODULO PF;0;S
142920;MODULO PF;0;S
142925;MODULO PF;0;S
142930;MODULO SERVICOS;0;S
142935;MODULO SERVICOS;0;S
142940;MODULO SERVICOS;0;S
142945;MODULO SERVICOS;0;S
143005;MODULO PJ;0;S
143010;MODULO PF;0;S
143015;MODULO PF;0;S
143020;MODULO PF;0;S
143025;MODULO PJ;0;S
143030;MODULO SERVICOS;0;S
143035;MODULO SERVICOS;0;S
143040;MODULO SERVICOS;0;S
143045;MODULO CONVENIENCIA;0;S
143055;MODULO PJ;0;S
143060;MODULO PF;0;S
143065;MODULO PF;0;S
143070;MODULO PF;0;S
143075;MODULO SERVICOS;0;S
143080;MODULO SERVICOS;0;S
143090;MODULO PJ;0;S
143095;MODULO PJ;0;S
143100;MODULO PF;0;S
143105;MODULO PF;0;S
143110;MODULO SERVICOS;0;S
143115;MODULO SERVICOS;0;S
143120;MODULO CONVENIENCIA;0;S
143125;MODULO PJ;0;S
143130;MODULO PF;0;S
143135;MODULO PF;0;S
143140;MODULO ATENDIMENTO;0;S
143150;MODULO CONVENIENCIA;0;S
143160;MODULO PJ;0;S
143165;MODULO PF;0;S
143170;MODULO PF;0;S
143175;MODULO PF;0;S
143180;MODULO PF;0;S
143185;MODULO SERVICOS;0;S
143190;MODULO ATENDIMENTO;0;S
143195;MODULO CONVENIENCIA;0;S
143200;MODULO PF;0;S
143205;MODULO SERVICOS;0;S
143210;MODULO PJ;0;S
143215;MODULO PF;0;S
143220;MODULO ATENDIMENTO;0;S
143225;MODULO SERVICOS;0;S
143230;MODULO PJ;0;S
143235;MODULO PF;0;S
143240;MODULO PF;0;S
143245;MODULO SERVICOS;0;S
143250;MODULO SERVICOS;0;S
143255;MODULO CONVENIENCIA;0;S
143260;MODULO PJ;0;S
143265;MODULO PJ;0;S
143270;MODULO PF;0;S
143275;MODULO ATENDIMENTO;0;S
143285;MODULO CONVENIENCIA;0;S
143330;MODULO PJ;0;S
143335;MODULO PF;0;S
143340;MODULO SERVICOS;0;S
143345;MODULO SERVICOS;0;S
143355;MODULO PF;0;S
143360;MODULO PF;0;S
143365;MODULO PF;0;S
143370;MODULO SERVICOS;0;S
143375;MODULO SERVICOS;0;S
143380;MODULO SERVICOS;0;S
143385;MODULO PJ;0;S
143390;MODULO PF;0;S
143395;MODULO PF;0;S
143400;MODULO ATENDIMENTO;0;S
143405;MODULO SERVICOS;0;S
143410;MODULO CONVENIENCIA;0;S
143415;MODULO PJ;0;S
143420;MODULO PF;0;S
143425;MODULO SERVICOS;0;S
143430;MODULO SERVICOS;0;S
143435;MODULO CONVENIENCIA;0;S
143450;MODULO PJ;0;S
143455;MODULO PJ;0;S
143460;MODULO PF;0;S
143465;MODULO SERVICOS;0;S
143470;MODULO ATENDIMENTO;0;S
143475;MODULO CONVENIENCIA;0;S
143480;MODULO ATENDIMENTO;0;S
143485;MODULO PJ;0;S
143490;MODULO PF;0;S
143495;MODULO SERVICOS;0;S
143500;MODULO PJ;0;S
143505;MODULO PF;0;S
143510;MODULO SERVICOS;0;S
143515;MODULO SERVICOS;0;S
143520;MODULO ATENDIMENTO;0;S
143525;MODULO SERVICOS;0;S
143605;MODULO PJ;0;S
143610;MODULO PJ;0;S
143635;MODULO SERVICOS;0;S
143640;MODULO SERVICOS;0;S
143645;MODULO SERVICOS;0;S
143660;MODULO PJ;0;S
143665;MODULO PJ;0;S
143670;MODULO PF;0;S
143675;MODULO PF;0;S
143680;MODULO PF;0;S
143685;MODULO PF;0;S
143690;MODULO PF;0;S
143695;MODULO ATENDIMENTO;0;S
143700;MODULO ATENDIMENTO;0;S
143705;MODULO SERVICOS;0;S
143710;MODULO CONVENIENCIA;0;S
143715;MODULO PJ;0;S
143720;MODULO PJ;0;S
143725;MODULO PF;0;S
143730;MODULO SERVICOS;0;S
143735;MODULO SERVICOS;0;S
143740;MODULO CONVENIENCIA;0;S
143745;MODULO SERVICOS;0;S
143750;MODULO ATENDIMENTO;0;S
143755;MODULO PJ;0;S
143760;MODULO SERVICOS;0;S
143770;MODULO PJ;0;S
143785;MODULO SERVICOS;0;S
143790;MODULO SERVICOS;0;S
143800;MODULO PF;0;S
143805;MODULO SERVICOS;0;S
143810;MODULO SERVICOS;0;S
143815;MODULO PJ;0;S
143820;MODULO PF;0;S
143825;MODULO PF;0;S
143830;MODULO SERVICOS;0;S
143835;MODULO SERVICOS;0;S
143840;MODULO CONVENIENCIA;0;S
143845;MODULO PJ;0;S
143850;MODULO PF;0;S
143855;MODULO SERVICOS;0;S
143860;MODULO SERVICOS;0;S
143865;MODULO PJ;0;S
143870;MODULO PJ;0;S
143875;MODULO PF;0;S
143880;MODULO PF;0;S
143885;MODULO ATENDIMENTO;0;S
143890;MODULO CONVENIENCIA;0;S
143895;MODULO PF;0;S
143900;MODULO SERVICOS;0;S
143915;MODULO SERVICOS;0;S
143950;MODULO PJ;0;S
143955;MODULO PJ;0;S
143960;MODULO PJ;0;S
143965;MODULO PJ;0;S
143970;MODULO PJ;0;S
143975;MODULO SERVICOS;0;S
143980;MODULO SERVICOS;0;S
143990;MODULO PJ;0;S
143995;MODULO PJ;0;S
144000;MODULO PJ;0;S
144005;MODULO PF;0;S
144010;MODULO PF;0;S
144015;MODULO PJ;0;S
144020;MODULO SERVICOS;0;S
144025;MODULO ATENDIMENTO;0;S
144030;MODULO ATENDIMENTO;0;S
144035;MODULO CONVENIENCIA;0;S
144040;SEGMENTO NEGOCIAL;0;S
144045;SEGMENTO NEGOCIAL;0;S
144055;MOD CONS ASSESS FIN;0;S
144060;MOD CONS ASSESS FIN;0;S
144065;MOD CONS ASSESS FIN;0;S
144070;MOD CONS ASSESS FIN;0;S
144075;MOD CONS ASSESS FIN;0;S
144080;MOD CONS ASSESS FIN;0;S
144085;MOD CONS ASSESS FIN;0;S
144090;MOD CONS ASSESS FIN;0;S
144095;MOD CONS ASSESS FIN;0;S
144115;SEGMENTO NEGOCIAL;0;S
144120;SEGMENTO NEGOCIAL;0;S
144130;MOD CONS ASSESS FIN;0;S
144135;MOD CONS ASSESS FIN;0;S
144140;MOD CONS ASSESS FIN;0;S
144145;MOD CONS ASSESS FIN;0;S
144150;MOD CONS ASSESS FIN;0;S
144155;MOD CONS ASSESS FIN;0;S
144160;MOD CONS ASSESS FIN;0;S
144165;MOD CONS ASSESS FIN;0;S
144185;MODULO PJ;0;S
144190;MODULO PF;0;S
144195;MODULO PF;0;S
144200;MODULO PF;0;S
144205;MODULO SERVICOS;0;S
144210;MODULO SERVICOS;0;S
144215;MODULO CONVENIENCIA;0;S
144220;MODULO PF;0;S
144225;MODULO SERVICOS;0;S
144230;MODULO SERVICOS;0;S
144245;MODULO PJ;0;S
144250;MODULO PJ;0;S
144255;MODULO PJ;0;S
144260;MODULO PJ;0;S
144265;MODULO PJ;0;S
144270;MODULO ATENDIMENTO;0;S
144305;MODULO PJ;0;S
144310;MODULO PJ;0;S
144315;MODULO PF;0;S
144320;MODULO PJ;0;S
144325;MODULO PF;0;S
144330;MODULO SERVICOS;0;S
144335;MODULO ATENDIMENTO;0;S
144340;MODULO ATENDIMENTO;0;S
144345;MODULO CONVENIENCIA;0;S
144355;MODULO PJ;0;S
144360;MODULO PF;0;S
144365;MODULO PF;0;S
144370;MODULO SERVICOS;0;S
144375;MODULO SERVICOS;0;S
144380;MODULO SERVICOS;0;S
144385;MODULO CONVENIENCIA;0;S
144390;MODULO PF;0;S
144395;MODULO SERVICOS;0;S
144400;MODULO SERVICOS;0;S
144410;MODULO PJ;0;S
144415;MODULO PJ;0;S
144420;MODULO PF;0;S
144425;MODULO PF;0;S
144430;MODULO SERVICOS;0;S
144435;MODULO SERVICOS;0;S
144440;MODULO SERVICOS;0;S
144445;MODULO CONVENIENCIA;0;S
144495;SEGMENTO NEGOCIAL;0;S
144500;SEGMENTO NEGOCIAL;0;S
144505;MOD CONS ASSESS FIN;0;S
144510;MOD CONS ASSESS FIN;0;S
144515;MOD CONS ASSESS FIN;0;S
144520;MOD CONS ASSESS FIN;0;S
144525;MOD CONS ASSESS FIN;0;S
144530;MOD CONS ASSESS FIN;0;S
144535;MOD CONS ASSESS FIN;0;S
144570;MODULO PJ;0;S
144575;MODULO PJ;0;S
144590;MODULO PJ;0;S
144595;MODULO SERVICOS;0;S
144600;MODULO SERVICOS;0;S
144720;MODULO PJ;0;S
144725;MODULO ATENDIMENTO;0;S
144730;MODULO SERVICOS;0;S
144740;MODULO PJ;0;S
144745;MODULO PJ;0;S
144750;MODULO PF;0;S
144755;MODULO PF;0;S
144760;MODULO PF;0;S
144765;MODULO PF;0;S
144770;MODULO ATENDIMENTO;0;S
144775;MODULO ATENDIMENTO;0;S
144780;MODULO SERVICOS;0;S
144785;MODULO SERVICOS;0;S
144795;MODULO PF;0;S
144800;MODULO PF;0;S
144805;MODULO PF;0;S
144810;MODULO PF;0;S
144815;MODULO PF;0;S
144820;MODULO ATENDIMENTO;0;S
144825;MODULO ATENDIMENTO;0;S
144830;MODULO ATENDIMENTO;0;S
144835;MODULO CONVENIENCIA;0;S
144845;MODULO PJ;0;S
144850;MODULO PF;0;S
144855;MODULO PF;0;S
144860;MODULO PF;0;S
144865;MODULO PF;0;S
144870;MODULO ATENDIMENTO;0;S
144875;MODULO ATENDIMENTO;0;S
144880;MODULO SERVICOS;0;S
144885;MODULO SERVICOS;0;S
144890;MODULO PF;0;S
144895;MODULO SERVICOS;0;S
144910;MODULO PJ;0;S
144915;MODULO PJ;0;S
144920;MODULO PF;0;S
144925;MODULO PF;0;S
144930;MODULO PJ;0;S
144935;MODULO ATENDIMENTO;0;S
144940;MODULO ATENDIMENTO;0;S
144945;MODULO SERVICOS;0;S
144950;MODULO CONVENIENCIA;0;S
144955;MODULO PJ;0;S
144960;MODULO PF;0;S
144965;MODULO SERVICOS;0;S
144970;MODULO ATENDIMENTO;0;S
144975;MODULO CONVENIENCIA;0;S
144980;MODULO PJ;0;S
144985;MODULO PF;0;S
144990;MODULO PF;0;S
144995;MODULO ATENDIMENTO;0;S
145000;MODULO PF;0;S
145020;MODULO PJ;0;S
145025;MODULO PF;0;S
145030;MODULO PF;0;S
145035;MODULO ATENDIMENTO;0;S
145040;MODULO SERVICOS;0;S
145045;MODULO CONVENIENCIA;0;S
145055;MODULO PJ;0;S
145060;MODULO PF;0;S
145065;MODULO PF;0;S
145070;MODULO PJ;0;S
145075;MODULO ATENDIMENTO;0;S
145080;MODULO SERVICOS;0;S
145085;MODULO CONVENIENCIA;0;S
145115;MODULO ATENDIMENTO;0;S
145120;MODULO SERVICOS;0;S
145125;MODULO SERVICOS;0;S
145135;MODULO PJ;0;S
145140;MODULO PJ;0;S
145145;MODULO PF;0;S
145150;MODULO PF;0;S
145155;MODULO PF;0;S
145160;MODULO PF;0;S
145165;MODULO SERVICOS;0;S
145175;MODULO CONVENIENCIA;0;S
145180;MODULO PJ;0;S
145185;MODULO PF;0;S
145190;MODULO PF;0;S
145195;MODULO PF;0;S
145200;MODULO SERVICOS;0;S
145205;MODULO CONVENIENCIA;0;S
145215;MODULO PF;0;S
145220;MODULO PF;0;S
145225;MODULO PF;0;S
145230;MODULO PF;0;S
145235;MODULO PF;0;S
145240;MODULO PF;0;S
145245;MODULO PF;0;S
145250;MODULO PF;0;S
145255;MODULO ATENDIMENTO;0;S
145260;MODULO SERVICOS;0;S
145265;MODULO SERVICOS;0;S
145270;MODULO SERVICOS;0;S
145275;MODULO SERVICOS;0;S
145305;MODULO PJ;0;S
145310;MODULO PF;0;S
145315;MODULO ATENDIMENTO;0;S
145320;MODULO SERVICOS;0;S
145330;MODULO PJ;0;S
145335;MODULO PF;0;S
145340;MODULO PF;0;S
145345;MODULO PF;0;S
145350;MODULO ATENDIMENTO;0;S
145355;MODULO SERVICOS;0;S
145360;MODULO CONVENIENCIA;0;S
145365;MODULO PJ;0;S
145370;MODULO PF;0;S
145375;MODULO SERVICOS;0;S
145380;MODULO SERVICOS;0;S
145400;MODULO PF;0;S
145405;MODULO SERVICOS;0;S
145415;MODULO PJ;0;S
145420;MODULO PF;0;S
145425;MODULO PF;0;S
145430;MODULO PF;0;S
145435;MODULO SERVICOS;0;S
145440;MODULO SERVICOS;0;S
145445;MODULO CONVENIENCIA;0;S
145450;MODULO PJ;0;S
145455;MODULO PF;0;S
145460;MODULO ATENDIMENTO;0;S
145465;MODULO SERVICOS;0;S
145470;MODULO CONVENIENCIA;0;S
145480;MODULO PJ;0;S
145485;MODULO PF;0;S
145490;MODULO PF;0;S
145495;MODULO SERVICOS;0;S
145500;MODULO SERVICOS;0;S
145505;MODULO SERVICOS;0;S
145510;MODULO CONVENIENCIA;0;S
145520;MODULO PJ;0;S
145525;MODULO PJ;0;S
145530;MODULO PF;0;S
145535;MODULO PF;0;S
145540;MODULO ATENDIMENTO;0;S
145545;MODULO PF;0;S
145550;MODULO CONVENIENCIA;0;S
145555;MODULO PF;0;S
145560;MODULO SERVICOS;0;S
145565;MODULO PJ;0;S
145570;MODULO PF;0;S
145575;MODULO SERVICOS;0;S
145580;MODULO SERVICOS;0;S
145585;MODULO CONVENIENCIA;0;S
145615;MODULO PJ;0;S
145620;MODULO PJ;0;S
145625;MODULO PF;0;S
145630;MODULO PF;0;S
145635;MODULO SERVICOS;0;S
145640;MODULO SERVICOS;0;S
145645;MODULO SERVICOS;0;S
145650;MODULO ATENDIMENTO;0;S
145655;MODULO CONVENIENCIA;0;S
145660;MODULO PJ;0;S
145665;MODULO PJ;0;S
145670;MODULO PF;0;S
145675;MODULO SERVICOS;0;S
145680;MODULO SERVICOS;0;S
145685;MODULO SERVICOS;0;S
145690;MODULO CONVENIENCIA;0;S
145695;MODULO PF;0;S
145700;MODULO PF;0;S
145705;MODULO PF;0;S
145710;MODULO PF;0;S
145715;MODULO PF;0;S
145720;MODULO PF;0;S
145725;MODULO SERVICOS;0;S
145730;MODULO PJ;0;S
145735;MODULO PF;0;S
145740;MODULO ATENDIMENTO;0;S
145745;MODULO SERVICOS;0;S
145750;MODULO CONVENIENCIA;0;S
145755;MODULO PJ;0;S
145760;MODULO PF;0;S
145765;MODULO SERVICOS;0;S
145770;MODULO SERVICOS;0;S
145835;MODULO PJ;0;S
145840;MODULO PJ;0;S
145845;MODULO PF;0;S
145850;MODULO PJ;0;S
145855;MODULO PF;0;S
145860;MODULO SERVICOS;0;S
145865;MODULO SERVICOS;0;S
145870;MODULO CONVENIENCIA;0;S
145875;MODULO PJ;0;S
145880;MODULO PJ;0;S
145885;MODULO PF;0;S
145890;MODULO ATENDIMENTO;0;S
145900;MODULO PJ;0;S
145905;MODULO PJ;0;S
145910;MODULO PF;0;S
145915;MODULO PF;0;S
145920;MODULO SERVICOS;0;S
145925;MODULO SERVICOS;0;S
145930;MODULO CONVENIENCIA;0;S
145975;MODULO PJ;0;S
145980;MODULO PJ;0;S
145985;MODULO PF;0;S
145990;MODULO SERVICOS;0;S
145995;MODULO ATENDIMENTO;0;S
146000;MODULO CONVENIENCIA;0;S
146005;MODULO PJ;0;S
